,date,FFR
12833,2003-10-14,1.0
12834,2003-10-15,1.0
12835,2003-10-16,1.0
12836,2003-10-17,1.0
12837,2003-10-18,1.0
12838,2003-10-19,1.0
12839,2003-10-20,1.0
12840,2003-10-21,1.0
12841,2003-10-22,1.0
12842,2003-10-23,1.0
12843,2003-10-24,1.0
12844,2003-10-25,1.0
12845,2003-10-26,1.0
12846,2003-10-27,1.0
12847,2003-10-28,1.0
12848,2003-10-29,1.0
12849,2003-10-30,1.0
12850,2003-10-31,1.0
12851,2003-11-01,1.0
12852,2003-11-02,1.0
12853,2003-11-03,1.0
12854,2003-11-04,1.0
12855,2003-11-05,1.0
12856,2003-11-06,1.0
12857,2003-11-07,1.0
12858,2003-11-08,1.0
12859,2003-11-09,1.0
12860,2003-11-10,1.0
12861,2003-11-11,1.0
12862,2003-11-12,1.0
12863,2003-11-13,1.0
12864,2003-11-14,1.0
12865,2003-11-15,1.0
12866,2003-11-16,1.0
12867,2003-11-17,1.0
12868,2003-11-18,1.0
12869,2003-11-19,1.0
12870,2003-11-20,1.0
12871,2003-11-21,1.0
12872,2003-11-22,1.0
12873,2003-11-23,1.0
12874,2003-11-24,1.0
12875,2003-11-25,1.0
12876,2003-11-26,1.0
12877,2003-11-27,1.0
12878,2003-11-28,1.0
12879,2003-11-29,1.0
12880,2003-11-30,1.0
12881,2003-12-01,1.0
12882,2003-12-02,1.0
12883,2003-12-03,1.0
12884,2003-12-04,1.0
12885,2003-12-05,1.0
12886,2003-12-06,1.0
12887,2003-12-07,1.0
12888,2003-12-08,1.0
12889,2003-12-09,1.0
12890,2003-12-10,1.0
12891,2003-12-11,1.0
12892,2003-12-12,1.0
12893,2003-12-13,1.0
12894,2003-12-14,1.0
12895,2003-12-15,1.0
12896,2003-12-16,1.0
12897,2003-12-17,1.0
12898,2003-12-18,1.0
12899,2003-12-19,1.0
12900,2003-12-20,1.0
12901,2003-12-21,1.0
12902,2003-12-22,1.0
12903,2003-12-23,1.0
12904,2003-12-24,1.0
12905,2003-12-25,1.0
12906,2003-12-26,1.0
12907,2003-12-27,1.0
12908,2003-12-28,1.0
12909,2003-12-29,1.0
12910,2003-12-30,1.0
12911,2003-12-31,1.0
12912,2004-01-01,1.0
12913,2004-01-02,1.0
12914,2004-01-03,1.0
12915,2004-01-04,1.0
12916,2004-01-05,1.0
12917,2004-01-06,1.0
12918,2004-01-07,1.0
12919,2004-01-08,1.0
12920,2004-01-09,1.0
12921,2004-01-10,1.0
12922,2004-01-11,1.0
12923,2004-01-12,1.0
12924,2004-01-13,1.0
12925,2004-01-14,1.0
12926,2004-01-15,1.0
12927,2004-01-16,1.0
12928,2004-01-17,1.0
12929,2004-01-18,1.0
12930,2004-01-19,1.0
12931,2004-01-20,1.0
12932,2004-01-21,1.0
12933,2004-01-22,1.0
12934,2004-01-23,1.0
12935,2004-01-24,1.0
12936,2004-01-25,1.0
12937,2004-01-26,1.0
12938,2004-01-27,1.0
12939,2004-01-28,1.0
12940,2004-01-29,1.0
12941,2004-01-30,1.0
12942,2004-01-31,1.0
12943,2004-02-01,1.0
12944,2004-02-02,1.0
12945,2004-02-03,1.0
12946,2004-02-04,1.0
12947,2004-02-05,1.0
12948,2004-02-06,1.0
12949,2004-02-07,1.0
12950,2004-02-08,1.0
12951,2004-02-09,1.0
12952,2004-02-10,1.0
12953,2004-02-11,1.0
12954,2004-02-12,1.0
12955,2004-02-13,1.0
12956,2004-02-14,1.0
12957,2004-02-15,1.0
12958,2004-02-16,1.0
12959,2004-02-17,1.0
12960,2004-02-18,1.0
12961,2004-02-19,1.0
12962,2004-02-20,1.0
12963,2004-02-21,1.0
12964,2004-02-22,1.0
12965,2004-02-23,1.0
12966,2004-02-24,1.0
12967,2004-02-25,1.0
12968,2004-02-26,1.0
12969,2004-02-27,1.0
12970,2004-02-28,1.0
12971,2004-02-29,1.0
12972,2004-03-01,1.0
12973,2004-03-02,1.0
12974,2004-03-03,1.0
12975,2004-03-04,1.0
12976,2004-03-05,1.0
12977,2004-03-06,1.0
12978,2004-03-07,1.0
12979,2004-03-08,1.0
12980,2004-03-09,1.0
12981,2004-03-10,1.0
12982,2004-03-11,1.0
12983,2004-03-12,1.0
12984,2004-03-13,1.0
12985,2004-03-14,1.0
12986,2004-03-15,1.0
12987,2004-03-16,1.0
12988,2004-03-17,1.0
12989,2004-03-18,1.0
12990,2004-03-19,1.0
12991,2004-03-20,1.0
12992,2004-03-21,1.0
12993,2004-03-22,1.0
12994,2004-03-23,1.0
12995,2004-03-24,1.0
12996,2004-03-25,1.0
12997,2004-03-26,1.0
12998,2004-03-27,1.0
12999,2004-03-28,1.0
13000,2004-03-29,1.0
13001,2004-03-30,1.0
13002,2004-03-31,1.0
13003,2004-04-01,1.0
13004,2004-04-02,1.0
13005,2004-04-03,1.0
13006,2004-04-04,1.0
13007,2004-04-05,1.0
13008,2004-04-06,1.0
13009,2004-04-07,1.0
13010,2004-04-08,1.0
13011,2004-04-09,1.0
13012,2004-04-10,1.0
13013,2004-04-11,1.0
13014,2004-04-12,1.0
13015,2004-04-13,1.0
13016,2004-04-14,1.0
13017,2004-04-15,1.0
13018,2004-04-16,1.0
13019,2004-04-17,1.0
13020,2004-04-18,1.0
13021,2004-04-19,1.0
13022,2004-04-20,1.0
13023,2004-04-21,1.0
13024,2004-04-22,1.0
13025,2004-04-23,1.0
13026,2004-04-24,1.0
13027,2004-04-25,1.0
13028,2004-04-26,1.0
13029,2004-04-27,1.0
13030,2004-04-28,1.0
13031,2004-04-29,1.0
13032,2004-04-30,1.0
13033,2004-05-01,1.0
13034,2004-05-02,1.0
13035,2004-05-03,1.0
13036,2004-05-04,1.0
13037,2004-05-05,1.0
13038,2004-05-06,1.0
13039,2004-05-07,1.0
13040,2004-05-08,1.0
13041,2004-05-09,1.0
13042,2004-05-10,1.0
13043,2004-05-11,1.0
13044,2004-05-12,1.0
13045,2004-05-13,1.0
13046,2004-05-14,1.0
13047,2004-05-15,1.0
13048,2004-05-16,1.0
13049,2004-05-17,1.0
13050,2004-05-18,1.0
13051,2004-05-19,1.0
13052,2004-05-20,1.0
13053,2004-05-21,1.0
13054,2004-05-22,1.0
13055,2004-05-23,1.0
13056,2004-05-24,1.0
13057,2004-05-25,1.0
13058,2004-05-26,1.0
13059,2004-05-27,1.0
13060,2004-05-28,1.0
13061,2004-05-29,1.0
13062,2004-05-30,1.0
13063,2004-05-31,1.0
13064,2004-06-01,1.0
13065,2004-06-02,1.0
13066,2004-06-03,1.0
13067,2004-06-04,1.0
13068,2004-06-05,1.0
13069,2004-06-06,1.0
13070,2004-06-07,1.0
13071,2004-06-08,1.0
13072,2004-06-09,1.0
13073,2004-06-10,1.0
13074,2004-06-11,1.0
13075,2004-06-12,1.0
13076,2004-06-13,1.0
13077,2004-06-14,1.0
13078,2004-06-15,1.0
13079,2004-06-16,1.0
13080,2004-06-17,1.0
13081,2004-06-18,1.0
13082,2004-06-19,1.0
13083,2004-06-20,1.0
13084,2004-06-21,1.0
13085,2004-06-22,1.0
13086,2004-06-23,1.0
13087,2004-06-24,1.0
13088,2004-06-25,1.0
13089,2004-06-26,1.0
13090,2004-06-27,1.0
13091,2004-06-28,1.0
13092,2004-06-29,1.0
13093,2004-06-30,1.25
13094,2004-07-01,1.25
13095,2004-07-02,1.25
13096,2004-07-03,1.25
13097,2004-07-04,1.25
13098,2004-07-05,1.25
13099,2004-07-06,1.25
13100,2004-07-07,1.25
13101,2004-07-08,1.25
13102,2004-07-09,1.25
13103,2004-07-10,1.25
13104,2004-07-11,1.25
13105,2004-07-12,1.25
13106,2004-07-13,1.25
13107,2004-07-14,1.25
13108,2004-07-15,1.25
13109,2004-07-16,1.25
13110,2004-07-17,1.25
13111,2004-07-18,1.25
13112,2004-07-19,1.25
13113,2004-07-20,1.25
13114,2004-07-21,1.25
13115,2004-07-22,1.25
13116,2004-07-23,1.25
13117,2004-07-24,1.25
13118,2004-07-25,1.25
13119,2004-07-26,1.25
13120,2004-07-27,1.25
13121,2004-07-28,1.25
13122,2004-07-29,1.25
13123,2004-07-30,1.25
13124,2004-07-31,1.25
13125,2004-08-01,1.25
13126,2004-08-02,1.25
13127,2004-08-03,1.25
13128,2004-08-04,1.25
13129,2004-08-05,1.25
13130,2004-08-06,1.25
13131,2004-08-07,1.25
13132,2004-08-08,1.25
13133,2004-08-09,1.25
13134,2004-08-10,1.5
13135,2004-08-11,1.5
13136,2004-08-12,1.5
13137,2004-08-13,1.5
13138,2004-08-14,1.5
13139,2004-08-15,1.5
13140,2004-08-16,1.5
13141,2004-08-17,1.5
13142,2004-08-18,1.5
13143,2004-08-19,1.5
13144,2004-08-20,1.5
13145,2004-08-21,1.5
13146,2004-08-22,1.5
13147,2004-08-23,1.5
13148,2004-08-24,1.5
13149,2004-08-25,1.5
13150,2004-08-26,1.5
13151,2004-08-27,1.5
13152,2004-08-28,1.5
13153,2004-08-29,1.5
13154,2004-08-30,1.5
13155,2004-08-31,1.5
13156,2004-09-01,1.5
13157,2004-09-02,1.5
13158,2004-09-03,1.5
13159,2004-09-04,1.5
13160,2004-09-05,1.5
13161,2004-09-06,1.5
13162,2004-09-07,1.5
13163,2004-09-08,1.5
13164,2004-09-09,1.5
13165,2004-09-10,1.5
13166,2004-09-11,1.5
13167,2004-09-12,1.5
13168,2004-09-13,1.5
13169,2004-09-14,1.5
13170,2004-09-15,1.5
13171,2004-09-16,1.5
13172,2004-09-17,1.5
13173,2004-09-18,1.5
13174,2004-09-19,1.5
13175,2004-09-20,1.5
13176,2004-09-21,1.75
13177,2004-09-22,1.75
13178,2004-09-23,1.75
13179,2004-09-24,1.75
13180,2004-09-25,1.75
13181,2004-09-26,1.75
13182,2004-09-27,1.75
13183,2004-09-28,1.75
13184,2004-09-29,1.75
13185,2004-09-30,1.75
13186,2004-10-01,1.75
13187,2004-10-02,1.75
13188,2004-10-03,1.75
13189,2004-10-04,1.75
13190,2004-10-05,1.75
13191,2004-10-06,1.75
13192,2004-10-07,1.75
13193,2004-10-08,1.75
13194,2004-10-09,1.75
13195,2004-10-10,1.75
13196,2004-10-11,1.75
13197,2004-10-12,1.75
13198,2004-10-13,1.75
13199,2004-10-14,1.75
13200,2004-10-15,1.75
13201,2004-10-16,1.75
13202,2004-10-17,1.75
13203,2004-10-18,1.75
13204,2004-10-19,1.75
13205,2004-10-20,1.75
13206,2004-10-21,1.75
13207,2004-10-22,1.75
13208,2004-10-23,1.75
13209,2004-10-24,1.75
13210,2004-10-25,1.75
13211,2004-10-26,1.75
13212,2004-10-27,1.75
13213,2004-10-28,1.75
13214,2004-10-29,1.75
13215,2004-10-30,1.75
13216,2004-10-31,1.75
13217,2004-11-01,1.75
13218,2004-11-02,1.75
13219,2004-11-03,1.75
13220,2004-11-04,1.75
13221,2004-11-05,1.75
13222,2004-11-06,1.75
13223,2004-11-07,1.75
13224,2004-11-08,1.75
13225,2004-11-09,1.75
13226,2004-11-10,2.0
13227,2004-11-11,2.0
13228,2004-11-12,2.0
13229,2004-11-13,2.0
13230,2004-11-14,2.0
13231,2004-11-15,2.0
13232,2004-11-16,2.0
13233,2004-11-17,2.0
13234,2004-11-18,2.0
13235,2004-11-19,2.0
13236,2004-11-20,2.0
13237,2004-11-21,2.0
13238,2004-11-22,2.0
13239,2004-11-23,2.0
13240,2004-11-24,2.0
13241,2004-11-25,2.0
13242,2004-11-26,2.0
13243,2004-11-27,2.0
13244,2004-11-28,2.0
13245,2004-11-29,2.0
13246,2004-11-30,2.0
13247,2004-12-01,2.0
13248,2004-12-02,2.0
13249,2004-12-03,2.0
13250,2004-12-04,2.0
13251,2004-12-05,2.0
13252,2004-12-06,2.0
13253,2004-12-07,2.0
13254,2004-12-08,2.0
13255,2004-12-09,2.0
13256,2004-12-10,2.0
13257,2004-12-11,2.0
13258,2004-12-12,2.0
13259,2004-12-13,2.0
13260,2004-12-14,2.25
13261,2004-12-15,2.25
13262,2004-12-16,2.25
13263,2004-12-17,2.25
13264,2004-12-18,2.25
13265,2004-12-19,2.25
13266,2004-12-20,2.25
13267,2004-12-21,2.25
13268,2004-12-22,2.25
13269,2004-12-23,2.25
13270,2004-12-24,2.25
13271,2004-12-25,2.25
13272,2004-12-26,2.25
13273,2004-12-27,2.25
13274,2004-12-28,2.25
13275,2004-12-29,2.25
13276,2004-12-30,2.25
13277,2004-12-31,2.25
13278,2005-01-01,2.25
13279,2005-01-02,2.25
13280,2005-01-03,2.25
13281,2005-01-04,2.25
13282,2005-01-05,2.25
13283,2005-01-06,2.25
13284,2005-01-07,2.25
13285,2005-01-08,2.25
13286,2005-01-09,2.25
13287,2005-01-10,2.25
13288,2005-01-11,2.25
13289,2005-01-12,2.25
13290,2005-01-13,2.25
13291,2005-01-14,2.25
13292,2005-01-15,2.25
13293,2005-01-16,2.25
13294,2005-01-17,2.25
13295,2005-01-18,2.25
13296,2005-01-19,2.25
13297,2005-01-20,2.25
13298,2005-01-21,2.25
13299,2005-01-22,2.25
13300,2005-01-23,2.25
13301,2005-01-24,2.25
13302,2005-01-25,2.25
13303,2005-01-26,2.25
13304,2005-01-27,2.25
13305,2005-01-28,2.25
13306,2005-01-29,2.25
13307,2005-01-30,2.25
13308,2005-01-31,2.25
13309,2005-02-01,2.25
13310,2005-02-02,2.5
13311,2005-02-03,2.5
13312,2005-02-04,2.5
13313,2005-02-05,2.5
13314,2005-02-06,2.5
13315,2005-02-07,2.5
13316,2005-02-08,2.5
13317,2005-02-09,2.5
13318,2005-02-10,2.5
13319,2005-02-11,2.5
13320,2005-02-12,2.5
13321,2005-02-13,2.5
13322,2005-02-14,2.5
13323,2005-02-15,2.5
13324,2005-02-16,2.5
13325,2005-02-17,2.5
13326,2005-02-18,2.5
13327,2005-02-19,2.5
13328,2005-02-20,2.5
13329,2005-02-21,2.5
13330,2005-02-22,2.5
13331,2005-02-23,2.5
13332,2005-02-24,2.5
13333,2005-02-25,2.5
13334,2005-02-26,2.5
13335,2005-02-27,2.5
13336,2005-02-28,2.5
13337,2005-03-01,2.5
13338,2005-03-02,2.5
13339,2005-03-03,2.5
13340,2005-03-04,2.5
13341,2005-03-05,2.5
13342,2005-03-06,2.5
13343,2005-03-07,2.5
13344,2005-03-08,2.5
13345,2005-03-09,2.5
13346,2005-03-10,2.5
13347,2005-03-11,2.5
13348,2005-03-12,2.5
13349,2005-03-13,2.5
13350,2005-03-14,2.5
13351,2005-03-15,2.5
13352,2005-03-16,2.5
13353,2005-03-17,2.5
13354,2005-03-18,2.5
13355,2005-03-19,2.5
13356,2005-03-20,2.5
13357,2005-03-21,2.5
13358,2005-03-22,2.75
13359,2005-03-23,2.75
13360,2005-03-24,2.75
13361,2005-03-25,2.75
13362,2005-03-26,2.75
13363,2005-03-27,2.75
13364,2005-03-28,2.75
13365,2005-03-29,2.75
13366,2005-03-30,2.75
13367,2005-03-31,2.75
13368,2005-04-01,2.75
13369,2005-04-02,2.75
13370,2005-04-03,2.75
13371,2005-04-04,2.75
13372,2005-04-05,2.75
13373,2005-04-06,2.75
13374,2005-04-07,2.75
13375,2005-04-08,2.75
13376,2005-04-09,2.75
13377,2005-04-10,2.75
13378,2005-04-11,2.75
13379,2005-04-12,2.75
13380,2005-04-13,2.75
13381,2005-04-14,2.75
13382,2005-04-15,2.75
13383,2005-04-16,2.75
13384,2005-04-17,2.75
13385,2005-04-18,2.75
13386,2005-04-19,2.75
13387,2005-04-20,2.75
13388,2005-04-21,2.75
13389,2005-04-22,2.75
13390,2005-04-23,2.75
13391,2005-04-24,2.75
13392,2005-04-25,2.75
13393,2005-04-26,2.75
13394,2005-04-27,2.75
13395,2005-04-28,2.75
13396,2005-04-29,2.75
13397,2005-04-30,2.75
13398,2005-05-01,2.75
13399,2005-05-02,2.75
13400,2005-05-03,3.0
13401,2005-05-04,3.0
13402,2005-05-05,3.0
13403,2005-05-06,3.0
13404,2005-05-07,3.0
13405,2005-05-08,3.0
13406,2005-05-09,3.0
13407,2005-05-10,3.0
13408,2005-05-11,3.0
13409,2005-05-12,3.0
13410,2005-05-13,3.0
13411,2005-05-14,3.0
13412,2005-05-15,3.0
13413,2005-05-16,3.0
13414,2005-05-17,3.0
13415,2005-05-18,3.0
13416,2005-05-19,3.0
13417,2005-05-20,3.0
13418,2005-05-21,3.0
13419,2005-05-22,3.0
13420,2005-05-23,3.0
13421,2005-05-24,3.0
13422,2005-05-25,3.0
13423,2005-05-26,3.0
13424,2005-05-27,3.0
13425,2005-05-28,3.0
13426,2005-05-29,3.0
13427,2005-05-30,3.0
13428,2005-05-31,3.0
13429,2005-06-01,3.0
13430,2005-06-02,3.0
13431,2005-06-03,3.0
13432,2005-06-04,3.0
13433,2005-06-05,3.0
13434,2005-06-06,3.0
13435,2005-06-07,3.0
13436,2005-06-08,3.0
13437,2005-06-09,3.0
13438,2005-06-10,3.0
13439,2005-06-11,3.0
13440,2005-06-12,3.0
13441,2005-06-13,3.0
13442,2005-06-14,3.0
13443,2005-06-15,3.0
13444,2005-06-16,3.0
13445,2005-06-17,3.0
13446,2005-06-18,3.0
13447,2005-06-19,3.0
13448,2005-06-20,3.0
13449,2005-06-21,3.0
13450,2005-06-22,3.0
13451,2005-06-23,3.0
13452,2005-06-24,3.0
13453,2005-06-25,3.0
13454,2005-06-26,3.0
13455,2005-06-27,3.0
13456,2005-06-28,3.0
13457,2005-06-29,3.0
13458,2005-06-30,3.25
13459,2005-07-01,3.25
13460,2005-07-02,3.25
13461,2005-07-03,3.25
13462,2005-07-04,3.25
13463,2005-07-05,3.25
13464,2005-07-06,3.25
13465,2005-07-07,3.25
13466,2005-07-08,3.25
13467,2005-07-09,3.25
13468,2005-07-10,3.25
13469,2005-07-11,3.25
13470,2005-07-12,3.25
13471,2005-07-13,3.25
13472,2005-07-14,3.25
13473,2005-07-15,3.25
13474,2005-07-16,3.25
13475,2005-07-17,3.25
13476,2005-07-18,3.25
13477,2005-07-19,3.25
13478,2005-07-20,3.25
13479,2005-07-21,3.25
13480,2005-07-22,3.25
13481,2005-07-23,3.25
13482,2005-07-24,3.25
13483,2005-07-25,3.25
13484,2005-07-26,3.25
13485,2005-07-27,3.25
13486,2005-07-28,3.25
13487,2005-07-29,3.25
13488,2005-07-30,3.25
13489,2005-07-31,3.25
13490,2005-08-01,3.25
13491,2005-08-02,3.25
13492,2005-08-03,3.25
13493,2005-08-04,3.25
13494,2005-08-05,3.25
13495,2005-08-06,3.25
13496,2005-08-07,3.25
13497,2005-08-08,3.25
13498,2005-08-09,3.5
13499,2005-08-10,3.5
13500,2005-08-11,3.5
13501,2005-08-12,3.5
13502,2005-08-13,3.5
13503,2005-08-14,3.5
13504,2005-08-15,3.5
13505,2005-08-16,3.5
13506,2005-08-17,3.5
13507,2005-08-18,3.5
13508,2005-08-19,3.5
13509,2005-08-20,3.5
13510,2005-08-21,3.5
13511,2005-08-22,3.5
13512,2005-08-23,3.5
13513,2005-08-24,3.5
13514,2005-08-25,3.5
13515,2005-08-26,3.5
13516,2005-08-27,3.5
13517,2005-08-28,3.5
13518,2005-08-29,3.5
13519,2005-08-30,3.5
13520,2005-08-31,3.5
13521,2005-09-01,3.5
13522,2005-09-02,3.5
13523,2005-09-03,3.5
13524,2005-09-04,3.5
13525,2005-09-05,3.5
13526,2005-09-06,3.5
13527,2005-09-07,3.5
13528,2005-09-08,3.5
13529,2005-09-09,3.5
13530,2005-09-10,3.5
13531,2005-09-11,3.5
13532,2005-09-12,3.5
13533,2005-09-13,3.5
13534,2005-09-14,3.5
13535,2005-09-15,3.5
13536,2005-09-16,3.5
13537,2005-09-17,3.5
13538,2005-09-18,3.5
13539,2005-09-19,3.5
13540,2005-09-20,3.75
13541,2005-09-21,3.75
13542,2005-09-22,3.75
13543,2005-09-23,3.75
13544,2005-09-24,3.75
13545,2005-09-25,3.75
13546,2005-09-26,3.75
13547,2005-09-27,3.75
13548,2005-09-28,3.75
13549,2005-09-29,3.75
13550,2005-09-30,3.75
13551,2005-10-01,3.75
13552,2005-10-02,3.75
13553,2005-10-03,3.75
13554,2005-10-04,3.75
13555,2005-10-05,3.75
13556,2005-10-06,3.75
13557,2005-10-07,3.75
13558,2005-10-08,3.75
13559,2005-10-09,3.75
13560,2005-10-10,3.75
13561,2005-10-11,3.75
13562,2005-10-12,3.75
13563,2005-10-13,3.75
13564,2005-10-14,3.75
13565,2005-10-15,3.75
13566,2005-10-16,3.75
13567,2005-10-17,3.75
13568,2005-10-18,3.75
13569,2005-10-19,3.75
13570,2005-10-20,3.75
13571,2005-10-21,3.75
13572,2005-10-22,3.75
13573,2005-10-23,3.75
13574,2005-10-24,3.75
13575,2005-10-25,3.75
13576,2005-10-26,3.75
13577,2005-10-27,3.75
13578,2005-10-28,3.75
13579,2005-10-29,3.75
13580,2005-10-30,3.75
13581,2005-10-31,3.75
13582,2005-11-01,4.0
13583,2005-11-02,4.0
13584,2005-11-03,4.0
13585,2005-11-04,4.0
13586,2005-11-05,4.0
13587,2005-11-06,4.0
13588,2005-11-07,4.0
13589,2005-11-08,4.0
13590,2005-11-09,4.0
13591,2005-11-10,4.0
13592,2005-11-11,4.0
13593,2005-11-12,4.0
13594,2005-11-13,4.0
13595,2005-11-14,4.0
13596,2005-11-15,4.0
13597,2005-11-16,4.0
13598,2005-11-17,4.0
13599,2005-11-18,4.0
13600,2005-11-19,4.0
13601,2005-11-20,4.0
13602,2005-11-21,4.0
13603,2005-11-22,4.0
13604,2005-11-23,4.0
13605,2005-11-24,4.0
13606,2005-11-25,4.0
13607,2005-11-26,4.0
13608,2005-11-27,4.0
13609,2005-11-28,4.0
13610,2005-11-29,4.0
13611,2005-11-30,4.0
13612,2005-12-01,4.0
13613,2005-12-02,4.0
13614,2005-12-03,4.0
13615,2005-12-04,4.0
13616,2005-12-05,4.0
13617,2005-12-06,4.0
13618,2005-12-07,4.0
13619,2005-12-08,4.0
13620,2005-12-09,4.0
13621,2005-12-10,4.0
13622,2005-12-11,4.0
13623,2005-12-12,4.0
13624,2005-12-13,4.25
13625,2005-12-14,4.25
13626,2005-12-15,4.25
13627,2005-12-16,4.25
13628,2005-12-17,4.25
13629,2005-12-18,4.25
13630,2005-12-19,4.25
13631,2005-12-20,4.25
13632,2005-12-21,4.25
13633,2005-12-22,4.25
13634,2005-12-23,4.25
13635,2005-12-24,4.25
13636,2005-12-25,4.25
13637,2005-12-26,4.25
13638,2005-12-27,4.25
13639,2005-12-28,4.25
13640,2005-12-29,4.25
13641,2005-12-30,4.25
13642,2005-12-31,4.25
13643,2006-01-01,4.25
13644,2006-01-02,4.25
13645,2006-01-03,4.25
13646,2006-01-04,4.25
13647,2006-01-05,4.25
13648,2006-01-06,4.25
13649,2006-01-07,4.25
13650,2006-01-08,4.25
13651,2006-01-09,4.25
13652,2006-01-10,4.25
13653,2006-01-11,4.25
13654,2006-01-12,4.25
13655,2006-01-13,4.25
13656,2006-01-14,4.25
13657,2006-01-15,4.25
13658,2006-01-16,4.25
13659,2006-01-17,4.25
13660,2006-01-18,4.25
13661,2006-01-19,4.25
13662,2006-01-20,4.25
13663,2006-01-21,4.25
13664,2006-01-22,4.25
13665,2006-01-23,4.25
13666,2006-01-24,4.25
13667,2006-01-25,4.25
13668,2006-01-26,4.25
13669,2006-01-27,4.25
13670,2006-01-28,4.25
13671,2006-01-29,4.25
13672,2006-01-30,4.25
13673,2006-01-31,4.5
13674,2006-02-01,4.5
13675,2006-02-02,4.5
13676,2006-02-03,4.5
13677,2006-02-04,4.5
13678,2006-02-05,4.5
13679,2006-02-06,4.5
13680,2006-02-07,4.5
13681,2006-02-08,4.5
13682,2006-02-09,4.5
13683,2006-02-10,4.5
13684,2006-02-11,4.5
13685,2006-02-12,4.5
13686,2006-02-13,4.5
13687,2006-02-14,4.5
13688,2006-02-15,4.5
13689,2006-02-16,4.5
13690,2006-02-17,4.5
13691,2006-02-18,4.5
13692,2006-02-19,4.5
13693,2006-02-20,4.5
13694,2006-02-21,4.5
13695,2006-02-22,4.5
13696,2006-02-23,4.5
13697,2006-02-24,4.5
13698,2006-02-25,4.5
13699,2006-02-26,4.5
13700,2006-02-27,4.5
13701,2006-02-28,4.5
13702,2006-03-01,4.5
13703,2006-03-02,4.5
13704,2006-03-03,4.5
13705,2006-03-04,4.5
13706,2006-03-05,4.5
13707,2006-03-06,4.5
13708,2006-03-07,4.5
13709,2006-03-08,4.5
13710,2006-03-09,4.5
13711,2006-03-10,4.5
13712,2006-03-11,4.5
13713,2006-03-12,4.5
13714,2006-03-13,4.5
13715,2006-03-14,4.5
13716,2006-03-15,4.5
13717,2006-03-16,4.5
13718,2006-03-17,4.5
13719,2006-03-18,4.5
13720,2006-03-19,4.5
13721,2006-03-20,4.5
13722,2006-03-21,4.5
13723,2006-03-22,4.5
13724,2006-03-23,4.5
13725,2006-03-24,4.5
13726,2006-03-25,4.5
13727,2006-03-26,4.5
13728,2006-03-27,4.5
13729,2006-03-28,4.75
13730,2006-03-29,4.75
13731,2006-03-30,4.75
13732,2006-03-31,4.75
13733,2006-04-01,4.75
13734,2006-04-02,4.75
13735,2006-04-03,4.75
13736,2006-04-04,4.75
13737,2006-04-05,4.75
13738,2006-04-06,4.75
13739,2006-04-07,4.75
13740,2006-04-08,4.75
13741,2006-04-09,4.75
13742,2006-04-10,4.75
13743,2006-04-11,4.75
13744,2006-04-12,4.75
13745,2006-04-13,4.75
13746,2006-04-14,4.75
13747,2006-04-15,4.75
13748,2006-04-16,4.75
13749,2006-04-17,4.75
13750,2006-04-18,4.75
13751,2006-04-19,4.75
13752,2006-04-20,4.75
13753,2006-04-21,4.75
13754,2006-04-22,4.75
13755,2006-04-23,4.75
13756,2006-04-24,4.75
13757,2006-04-25,4.75
13758,2006-04-26,4.75
13759,2006-04-27,4.75
13760,2006-04-28,4.75
13761,2006-04-29,4.75
13762,2006-04-30,4.75
13763,2006-05-01,4.75
13764,2006-05-02,4.75
13765,2006-05-03,4.75
13766,2006-05-04,4.75
13767,2006-05-05,4.75
13768,2006-05-06,4.75
13769,2006-05-07,4.75
13770,2006-05-08,4.75
13771,2006-05-09,4.75
13772,2006-05-10,5.0
13773,2006-05-11,5.0
13774,2006-05-12,5.0
13775,2006-05-13,5.0
13776,2006-05-14,5.0
13777,2006-05-15,5.0
13778,2006-05-16,5.0
13779,2006-05-17,5.0
13780,2006-05-18,5.0
13781,2006-05-19,5.0
13782,2006-05-20,5.0
13783,2006-05-21,5.0
13784,2006-05-22,5.0
13785,2006-05-23,5.0
13786,2006-05-24,5.0
13787,2006-05-25,5.0
13788,2006-05-26,5.0
13789,2006-05-27,5.0
13790,2006-05-28,5.0
13791,2006-05-29,5.0
13792,2006-05-30,5.0
13793,2006-05-31,5.0
13794,2006-06-01,5.0
13795,2006-06-02,5.0
13796,2006-06-03,5.0
13797,2006-06-04,5.0
13798,2006-06-05,5.0
13799,2006-06-06,5.0
13800,2006-06-07,5.0
13801,2006-06-08,5.0
13802,2006-06-09,5.0
13803,2006-06-10,5.0
13804,2006-06-11,5.0
13805,2006-06-12,5.0
13806,2006-06-13,5.0
13807,2006-06-14,5.0
13808,2006-06-15,5.0
13809,2006-06-16,5.0
13810,2006-06-17,5.0
13811,2006-06-18,5.0
13812,2006-06-19,5.0
13813,2006-06-20,5.0
13814,2006-06-21,5.0
13815,2006-06-22,5.0
13816,2006-06-23,5.0
13817,2006-06-24,5.0
13818,2006-06-25,5.0
13819,2006-06-26,5.0
13820,2006-06-27,5.0
13821,2006-06-28,5.0
13822,2006-06-29,5.25
13823,2006-06-30,5.25
13824,2006-07-01,5.25
13825,2006-07-02,5.25
13826,2006-07-03,5.25
13827,2006-07-04,5.25
13828,2006-07-05,5.25
13829,2006-07-06,5.25
13830,2006-07-07,5.25
13831,2006-07-08,5.25
