,date,FFR,gold,gold_pch,silver,silver_pch,SP500,Y10_bond,Y5_bond,Y30_bond,Real_Broad_Dollar,BTC
1372,2007-04-18,5.25,687.2,-0.003913610668212719,13.99,0.0,,2.26,2.15,,,
1373,2007-04-19,5.25,689.9,-0.002169511136823843,13.99,0.005028735632183867,,2.27,2.13,,,
1374,2007-04-20,5.25,691.4,0.002319512902290599,13.92,-0.0064239828693789525,,2.27,2.13,,,
1375,2007-04-23,5.25,689.8,0.0,14.01,0.01521739130434785,,2.25,2.09,,,
1376,2007-04-24,5.25,689.8,0.00715432909913849,13.8,-0.0014471780028942893,,2.21,2.09,,,
1377,2007-04-25,5.25,684.9,0.015418828762046033,13.82,0.037537537537537524,,2.22,2.1,,,
1378,2007-04-26,5.25,674.5,-0.009108270897605464,13.32,-0.016248153618906858,,2.26,2.13,,,
1379,2007-04-27,5.25,680.7,0.0030946065428825165,13.54,0.006691449814126393,,2.25,2.12,,,
1380,2007-04-30,5.25,678.6,0.0,13.45,0.009759759759759623,,2.2,2.06,,,
1381,2007-05-01,5.25,678.6,0.009070631970260257,13.32,0.0075642965204236745,,2.19,2.07,,95.4044,
1382,2007-05-02,5.25,672.5,-0.014218704192319076,13.22,-0.01195814648729443,,2.22,2.08,,,
1383,2007-05-03,5.25,682.2,0.0,13.38,-0.004464285714285587,,2.25,2.14,,,
1384,2007-05-04,5.25,682.2,-0.009006391632771504,13.44,-0.00591715976331364,,2.24,2.13,,,
1385,2007-05-07,5.25,688.4,0.005110235070813207,13.52,0.0029673590504450953,,2.27,2.18,,,
1386,2007-05-08,5.25,684.9,0.006022326674500533,13.48,0.008227374719521396,,2.27,2.16,,,
1387,2007-05-09,5.25,680.8,0.022529288074496945,13.37,0.027671022290545633,,2.29,2.2,,,
1388,2007-05-10,5.25,665.8,0.0,13.01,-0.014393939393939403,,2.27,2.15,,,
1389,2007-05-11,5.25,665.8,-0.004783258594917905,13.2,0.004566210045662045,,2.3,2.2,,,
1390,2007-05-14,5.25,669.0,-0.0047604879500149355,13.14,-0.0037907505686125553,,2.32,2.2,,,
1391,2007-05-15,5.25,672.2,0.015101177891875484,13.19,0.02089783281733748,,2.37,2.28,,,
1392,2007-05-16,5.25,662.2,0.007914764079147707,12.92,0.004665629860031162,,2.38,2.28,,,
1393,2007-05-17,5.25,657.0,-0.006802721088435382,12.86,-0.006949806949806958,,2.41,2.32,,,
1394,2007-05-18,5.25,661.5,-0.002111932418162543,12.95,-0.008422664624808673,,2.46,2.37,,,
1395,2007-05-21,5.25,662.9,0.006223436551305417,13.06,0.010054137664346596,,2.43,2.36,,,
1396,2007-05-22,5.25,658.8,-0.004533091568449721,12.93,-0.008435582822085896,,2.48,2.42,,,
1397,2007-05-23,5.25,661.8,0.011771900321051687,13.04,0.013996889580093264,,2.5,2.44,,,
1398,2007-05-24,5.25,654.1,-0.0022879804758999533,12.86,-0.0061823802163832875,,2.48,2.43,,,
1399,2007-05-25,5.25,655.6,-0.00197899223626119,12.94,-0.0174639331814731,,2.49,2.43,,,
5498,2007-05-28,,,,,,,,,,,
1400,2007-05-29,5.25,656.9,0.0,13.17,-0.0015163002274449777,,2.54,2.5,,,
1401,2007-05-30,5.25,656.9,0.0033603177027645703,13.19,0.0,,2.52,2.5,,,
1402,2007-05-31,5.25,654.7,-0.025163787969029183,13.19,-0.03652300949598242,,2.54,2.53,,,
1403,2007-06-01,5.25,671.6,0.0007450454477722079,13.69,-0.0007299270072992359,,2.57,2.58,,95.1346,
1404,2007-06-04,5.25,671.1,0.0,13.7,0.0,,2.55,2.55,,,
1405,2007-06-05,5.25,671.1,0.0017913121361397,13.7,-0.002184996358339464,,2.6,2.61,,,
1406,2007-06-06,5.25,669.9,0.016231796116504826,13.73,0.02157738095238093,,2.58,2.57,,,
1407,2007-06-07,5.25,659.2,0.015716486902927596,13.44,0.026737967914438387,,2.7,2.67,,,
1408,2007-06-08,5.25,649.0,-0.007189842435368021,13.09,-0.009833585476550777,,2.69,2.68,,,
1409,2007-06-11,5.25,653.7,0.009887223852927729,13.22,0.01692307692307704,,2.72,2.69,,,
1410,2007-06-12,5.25,647.3,-0.005988943488943632,13.0,-0.007633587786259555,,2.83,2.79,,,
1411,2007-06-13,5.25,651.2,-0.001380156417727263,13.1,-0.0022848438690024064,,2.75,2.74,,,
1412,2007-06-14,5.25,652.1,-0.004731379731379715,13.13,-0.006807866868381196,,2.77,2.74,,,
1413,2007-06-15,5.25,655.2,-0.002739726027397138,13.22,0.0,,2.73,2.68,,,
1414,2007-06-18,5.25,657.0,-0.006502343868138416,13.22,0.0,,2.73,2.68,,,
1415,2007-06-19,5.25,661.3,0.009926695174099054,13.22,0.003034901365705611,,2.67,2.62,,,
1416,2007-06-20,5.25,654.8,0.0049109883364026885,13.18,0.006875477463712754,,2.73,2.68,,,
1417,2007-06-21,5.25,651.6,-0.003974319779883828,13.09,0.0,,2.74,2.69,,,
1418,2007-06-22,5.25,654.2,0.004298434141848384,13.09,0.017884914463452528,,2.7,2.63,,,
1419,2007-06-25,5.25,651.4,0.016224648985959433,12.86,0.05065359477124187,,2.67,2.6,,,
1420,2007-06-26,5.25,641.0,-0.003730183400683873,12.24,-0.0032573289902279035,,2.7,2.64,,,
1421,2007-06-27,5.25,643.4,-0.007711289327575588,12.28,-0.013654618473895597,,2.7,2.64,,,
1422,2007-06-28,5.25,648.4,-0.0021545090797168154,12.45,0.004032258064516014,,2.73,2.66,,,
1423,2007-06-29,5.25,649.8,-0.010054844606947055,12.4,-0.017432646592709933,,2.65,2.59,,,
5523,2007-07-01,,,,,,,,,,93.7313,
1424,2007-07-02,5.25,656.4,0.00382321455880108,12.62,0.002382843526608447,,2.61,2.56,,,
1425,2007-07-03,5.25,653.9,0.007860665844636294,12.59,0.008006405124099336,,2.68,2.61,,,
5499,2007-07-04,,,,,,,,,,,
1426,2007-07-05,5.25,648.8,-0.011126352690138841,12.49,-0.019623233908948157,,2.76,2.69,,,
1427,2007-07-06,5.25,656.1,-0.0056077599272506,12.74,0.002360346184106854,,2.79,2.72,,,
1428,2007-07-09,5.25,659.8,-0.005726341169379201,12.71,-0.017014694508893924,,2.75,2.68,,,
1429,2007-07-10,5.25,663.6,0.003629764065335772,12.93,0.0015491866769945517,,2.64,2.57,,,
1430,2007-07-11,5.25,661.2,-0.008100810081008047,12.91,-0.013750954927425507,,2.71,2.63,,,
1431,2007-07-12,5.25,666.6,-0.0007495128166691289,13.09,0.004604758250191798,,2.74,2.67,,,
1432,2007-07-13,5.25,667.1,0.002705546370058709,13.03,0.005401234567901092,,2.73,2.67,,,
1433,2007-07-16,5.25,665.3,0.0,12.96,0.0,,2.69,2.66,,,
1434,2007-07-17,5.25,665.3,-0.01217520415738682,12.96,-0.0174374526156178,,2.73,2.71,,,
1435,2007-07-18,5.25,673.5,0.0,13.19,-0.003776435045317328,,2.64,2.61,,,
1436,2007-07-19,5.25,673.5,-0.003845584972637206,13.24,0.0,,2.65,2.63,,,
1437,2007-07-20,5.25,676.1,-0.008505645989147936,13.24,-0.0007547169811320531,,2.6,2.57,,,
1438,2007-07-23,5.25,681.9,0.0,13.25,0.0,,2.63,2.62,,,
1439,2007-07-24,5.25,681.9,0.009175669675891562,13.25,0.009908536585365946,,2.58,2.58,,,
1440,2007-07-25,5.25,675.7,0.019001658874981286,13.12,0.023400936037441422,,2.56,2.55,,,
1441,2007-07-26,5.25,663.1,0.0016616314199395799,12.82,0.007861635220125729,,2.47,2.43,,,
1442,2007-07-27,5.25,662.0,-0.004511278195488688,12.72,-0.013953488372092981,,2.48,2.45,,,
1443,2007-07-30,5.25,665.0,0.002714113389626016,12.9,0.0038910505836575737,,2.49,2.47,,,
1444,2007-07-31,5.25,663.2,-0.004204204204204087,12.85,-0.009252120277563725,,2.44,2.43,,,
1445,2007-08-01,5.25,666.0,0.0010521569216894733,12.97,0.0007716049382715529,,2.44,2.43,,94.0701,
1446,2007-08-02,5.25,665.3,-0.011588174119744554,12.96,-0.006896551724137945,,2.46,2.47,,,
1447,2007-08-03,5.25,673.1,0.001338887235941666,13.05,0.0038461538461538325,,2.44,2.41,,,
1448,2007-08-06,5.25,672.2,0.0,13.0,-0.006116207951070374,,2.46,2.44,,,
1449,2007-08-07,5.25,672.2,0.0013406822583048594,13.08,-0.0007639419404125158,,2.51,2.51,,,
1450,2007-08-08,5.25,671.3,0.014661426844014391,13.09,0.03560126582278467,,2.58,2.58,,,
1451,2007-08-09,5.25,661.6,-0.016939078751857295,12.64,-0.01710730948678063,,2.54,2.5,,,
1452,2007-08-10,5.25,673.0,0.0058287251531907724,12.86,0.006259780907668322,,2.56,2.52,,,
1453,2007-08-13,5.25,669.1,0.0,12.78,0.007092198581560183,,2.52,2.5,,,
1454,2007-08-14,5.25,669.1,0.0022468544038345417,12.69,0.01519999999999988,,2.49,2.44,,,
1455,2007-08-15,5.25,667.6,0.02913519346385085,12.5,0.062022090059473234,,2.46,2.37,,,
1456,2007-08-16,5.25,648.7,-0.014133738601823653,11.77,-0.000848896434634927,,2.39,2.27,,,
1457,2007-08-17,5.25,658.0,0.0012172854534386879,11.78,0.004262574595055302,,2.45,2.32,,,
1458,2007-08-20,5.25,657.2,0.0,11.73,0.0,,2.44,2.33,,,
1459,2007-08-21,5.25,657.2,-0.005447941888619745,11.73,0.0042808219178083196,,2.38,2.28,,,
1460,2007-08-22,5.25,660.8,0.0018192844147968401,11.68,-0.00256191289496166,,2.42,2.33,,,
1461,2007-08-23,5.25,659.6,-0.013608494093016343,11.71,-0.020903010033444858,,2.39,2.33,,,
1462,2007-08-24,5.25,668.7,0.0034513805522209395,11.96,0.019607843137254832,,2.4,2.39,,,
1463,2007-08-27,5.25,666.4,0.005886792452830081,11.73,-0.0008517887563883608,,2.38,2.36,,,
1464,2007-08-28,5.25,662.5,-0.006597690808217038,11.74,-0.010118043844856595,,2.33,2.29,,,
1465,2007-08-29,5.25,666.9,0.0018026137899953554,11.86,0.0042337002540220325,,2.38,2.32,,,
1466,2007-08-30,5.25,665.7,-0.0109939087802704,11.81,0.0,,2.32,2.26,,,
1467,2007-08-31,5.25,673.1,-0.011600587371512483,11.81,-0.036704730831973786,,2.34,2.28,,,
5524,2007-09-01,,,,,,,,,,92.8682,
5500,2007-09-03,,,,,,,,,,,
1468,2007-09-04,5.25,681.0,-0.0017590149516271136,12.26,0.002452984464431651,,2.36,2.29,,,
1469,2007-09-05,5.25,682.2,-0.019545846507617037,12.23,-0.014504431909750148,,2.29,2.19,,,
1470,2007-09-06,5.25,695.8,-0.006709493219129281,12.41,-0.010366826156299802,,2.32,2.23,,,
1471,2007-09-07,5.25,700.5,-0.0035561877667140696,12.54,0.0,,2.19,2.07,,,
1472,2007-09-10,5.25,703.0,-0.010277347599605746,12.54,-0.01104100946372244,,2.14,2.02,,,
1473,2007-09-11,5.25,710.3,-0.00028149190710768934,12.68,0.0,,2.16,2.06,,,
1474,2007-09-12,5.25,710.5,0.005092658084594692,12.68,0.01358912869704243,,2.18,2.07,,,
1475,2007-09-13,5.25,706.9,0.0,12.51,0.0,,2.24,2.15,,,
1476,2007-09-14,5.25,706.9,-0.012019566736547915,12.51,-0.019592476489028177,,2.2,2.11,,,
1477,2007-09-17,5.25,715.5,-0.0116038126813095,12.76,-0.01921598770176791,,2.21,2.13,,,
1478,2007-09-18,4.75,723.9,0.003048358043508337,13.01,0.006187161639597871,,2.19,2.09,,,
1479,2007-09-19,4.75,721.7,-0.016355458634319198,12.93,-0.03435399551904417,,2.21,2.08,,,
1480,2007-09-20,4.75,733.7,0.003968253968254176,13.39,-0.0088823094004441,,2.34,2.22,,,
1481,2007-09-21,4.75,730.8,0.0024691358024691024,13.51,0.005208333333333259,,2.31,2.18,,,
1482,2007-09-24,4.75,729.0,-0.004642271982523205,13.44,-0.0007434944237918462,,2.33,2.21,,,
1483,2007-09-25,4.75,732.4,0.006320417697169622,13.45,0.005983545250560995,,2.34,2.19,,,
1484,2007-09-26,4.75,727.8,-0.008716970852628791,13.37,-0.011825572801182571,,2.34,2.19,,,
1485,2007-09-27,4.75,734.2,-0.0121097954790097,13.53,-0.019565217391304457,,2.27,2.11,,,
1486,2007-09-28,4.75,743.2,-0.005087014725568828,13.8,0.005830903790087438,,2.27,2.12,,,
1487,2007-10-01,4.75,747.0,0.01896057836584375,13.72,0.026946107784431295,,2.26,2.11,,90.7435,
1488,2007-10-02,4.75,733.1,0.0,13.36,0.0,,2.23,2.08,,,
1489,2007-10-03,4.75,733.1,-0.003534049204838907,13.36,-0.001494768310911887,,2.25,2.11,,,
1490,2007-10-04,4.75,735.7,-0.00889128384750093,13.38,0.0,,2.24,2.09,,,
1491,2007-10-05,4.75,742.3,0.014902925895542873,13.38,0.013636363636363669,,2.34,2.19,,,
1492,2007-10-08,4.75,731.4,0.0,13.2,0.0,,,,,,
1493,2007-10-09,4.75,731.4,-0.012955465587044523,13.2,-0.026548672566371723,,2.34,2.2,,,
1494,2007-10-10,4.75,741.0,-0.00922583233052543,13.56,-0.01596516690856309,,2.33,2.19,,,
1495,2007-10-11,4.75,747.9,-0.0018684105164820108,13.78,-0.0021723388848661207,,2.32,2.17,,,
1496,2007-10-12,4.75,749.3,-0.010433174854728056,13.81,0.0014503263234229014,,2.36,2.22,,,
1497,2007-10-15,4.75,757.2,-0.005385524760278315,13.79,0.011738811445340946,,2.34,2.18,,,
1498,2007-10-16,4.75,761.3,0.008745196766927199,13.63,0.0,,2.31,2.11,,,
1499,2007-10-17,4.75,754.7,-0.01706173482677764,13.63,-0.01160261058738199,,2.22,2.01,,,
1500,2007-10-18,4.75,767.8,0.002742588481128294,13.79,0.01921655580192172,,2.2,1.96,,,
1501,2007-10-19,4.75,765.7,0.016865869853917692,13.53,0.006696428571428603,,2.09,1.84,,,
1502,2007-10-22,4.75,753.0,-0.007905138339920903,13.44,-0.009579955784819516,,2.11,1.88,,,
1503,2007-10-23,4.75,759.0,-0.00563343377440062,13.57,-0.0007363770250368162,,2.11,1.89,,,
1504,2007-10-24,4.75,763.3,-0.008186070686070801,13.58,-0.022318214542836556,,2.07,1.83,,,
1505,2007-10-25,4.75,769.6,0.0,13.89,-0.024578651685393194,,2.04,1.79,,,
1506,2007-10-26,4.75,769.6,-0.02742322760015159,14.24,-0.019283746556473802,,2.05,1.8,,,
1507,2007-10-29,4.75,791.3,0.018142048378795517,14.52,0.026874115983026803,,2.04,1.79,,,
1508,2007-10-30,4.75,777.2,0.0,14.14,0.0,,2.06,1.81,,,
1509,2007-10-31,4.5,777.2,-0.016451531257909435,14.14,-0.0021171489061396764,,2.14,1.9,,,
1510,2007-11-01,4.5,790.2,0.0,14.17,-0.03144224196855783,,2.0,1.74,,89.6752,
1511,2007-11-02,4.5,790.2,-0.021302947733465416,14.63,-0.0034059945504086864,,1.92,1.62,,,
1512,2007-11-05,4.5,807.4,-0.021333333333333315,14.68,-0.0559485530546624,,1.94,1.61,,,
1513,2007-11-06,4.5,825.0,-0.0049451212157761715,15.55,0.0264026402640265,,1.93,1.59,,,
1514,2007-11-07,4.5,829.1,-0.008490791676632359,15.15,-0.02131782945736438,,1.91,1.54,,,
1515,2007-11-08,4.5,836.2,0.005048076923076961,15.48,0.00454250486696961,,1.88,1.47,,,
1516,2007-11-09,4.5,832.0,0.04404567699836881,15.41,0.060564349621472946,,1.82,1.4,,,
1517,2007-11-12,4.5,796.9,-0.0075965130759652055,14.53,-0.008867667121418843,,,,,,
1518,2007-11-13,4.5,803.0,0.0,14.66,0.0,,1.86,1.46,,,
1519,2007-11-14,4.5,803.0,0.013249211356466839,14.66,0.009641873278236845,,1.88,1.5,,,
1520,2007-11-15,4.5,792.5,0.008269720101781175,14.52,0.004149377593360981,,1.81,1.39,,,
1521,2007-11-16,4.5,786.0,0.009633911368015502,14.46,0.016877637130801704,,1.8,1.37,,,
1522,2007-11-19,4.5,778.5,-0.03075199203187251,14.22,-0.03396739130434778,,1.7,1.26,,,
1523,2007-11-20,4.5,803.2,0.0021210230817219067,14.72,0.01727712508638568,,1.68,1.2,,,
1524,2007-11-21,4.5,801.5,-0.02683341427877617,14.47,-0.022297297297297347,,1.62,1.11,,,
5501,2007-11-22,,,,,,,,,,,
1525,2007-11-23,4.5,823.6,-0.001091570648878104,14.8,0.00611828687967364,,1.63,1.14,,,
1526,2007-11-26,4.5,824.5,0.015519152605000697,14.71,0.018698060941828354,,1.45,0.96,,,
1527,2007-11-27,4.5,811.9,0.008446155757048768,14.44,0.002777777777777768,,1.58,1.11,,,
1528,2007-11-28,4.5,805.1,0.01117809595578989,14.4,0.012658227848101333,,1.71,1.25,,,
1529,2007-11-29,4.5,796.2,0.017247987734764214,14.22,0.01571428571428579,,1.61,1.16,,,
1530,2007-11-30,4.5,782.7,-0.010117617301125592,14.0,-0.008498583569405027,,1.63,1.17,,,
5525,2007-12-01,,,,,,,,,,90.5249,
1531,2007-12-03,4.5,790.7,-0.015685298145151183,14.12,-0.018763029881862514,,1.57,1.08,,,
1532,2007-12-04,4.5,803.3,0.009805153991200521,14.39,0.00911640953716697,,1.59,1.11,,,
1533,2007-12-05,4.5,795.5,-0.008352031912241431,14.26,-0.016551724137931045,,1.66,1.15,,,
1534,2007-12-06,4.5,802.2,0.008929694378065678,14.5,0.009046624913013224,,1.77,1.25,,,
1535,2007-12-07,4.5,795.1,-0.014135151890886544,14.37,-0.018442622950819776,,1.86,1.37,,,
1536,2007-12-10,4.5,806.5,0.0008687019111441874,14.64,0.0034270047978066653,,1.89,1.4,,,
1537,2007-12-11,4.25,805.8,-0.0067792431899420524,14.59,-0.005453306066803054,,1.73,1.22,,,
1538,2007-12-12,4.25,811.3,0.011722159870307891,14.67,0.035285815102328755,,1.78,1.26,,,
1539,2007-12-13,4.25,801.9,0.009187012333249367,14.17,0.026068066618392338,,1.87,1.35,,,
1540,2007-12-14,4.25,794.6,-0.001005783253708814,13.81,-0.0021676300578034047,,1.9,1.39,,,
1541,2007-12-17,4.25,795.4,-0.006743256743256709,13.84,-0.010721944245889903,,1.86,1.32,,,
1542,2007-12-18,4.25,800.8,-0.0018696248286177441,13.99,-0.0099079971691437,,1.8,1.27,,,
1543,2007-12-19,4.25,802.3,0.004633107938893044,14.13,-0.004228329809725095,,1.73,1.21,,,
1544,2007-12-20,4.25,798.6,0.0,14.19,-0.00976971388695047,,1.74,1.22,,,
1545,2007-12-21,4.25,798.6,-0.01662356852604363,14.33,-0.014442916093534985,,1.84,1.32,,,
1546,2007-12-24,4.25,812.1,0.0,14.54,0.0,,1.88,1.37,,,
1547,2007-12-25,4.25,812.1,-0.013963088878096164,14.54,-0.0095367847411445,,,,,,
1548,2007-12-26,4.25,823.6,-0.002422480620155043,14.68,0.0013642564802183177,,1.95,1.43,,,
1549,2007-12-27,4.25,825.6,-0.017610661589719134,14.66,-0.008119079837618393,,1.85,1.31,,,
1550,2007-12-28,4.25,840.4,0.009732067764027352,14.78,0.0,,1.78,1.23,,,
1551,2007-12-31,4.25,832.3,-0.02689114930433767,14.78,-0.026350461133069825,,1.73,1.18,,,
5502,2008-01-01,,,,,,,,,,90.0042,
1552,2008-01-02,4.25,855.3,-0.011785095320623995,15.18,-0.013003901170351218,,1.59,1.0,,,
1553,2008-01-03,4.25,865.5,0.0072151751425579835,15.38,0.007203667321545648,,1.58,0.98,,,
1554,2008-01-04,4.25,859.3,-0.0005815305885089606,15.27,0.004605263157894779,,1.56,0.93,,,
1555,2008-01-07,4.25,859.8,-0.03175675675675682,15.2,-0.03797468354430389,,1.57,0.94,,,
1556,2008-01-08,4.25,888.0,0.009779395042074146,15.8,0.005728835136855404,,1.57,0.95,,,
1557,2008-01-09,4.25,879.4,0.0,15.71,0.0,,1.56,0.94,,,
1558,2008-01-10,4.25,879.4,-0.016880939072107304,15.71,-0.03203943314849045,,1.68,1.04,,,
1559,2008-01-11,4.25,894.5,-0.013455387669570995,16.23,-0.012172854534388322,,1.56,0.91,,,
1560,2008-01-14,4.25,906.7,0.012506979341150304,16.43,0.021131137352392804,,1.53,0.89,,,
1561,2008-01-15,4.25,895.5,0.01668937329700282,16.09,0.014501891551071955,,1.45,0.84,,,
1562,2008-01-16,4.25,880.8,0.005020538566864463,15.86,0.0012626262626262985,,1.5,0.89,,,
1563,2008-01-17,4.25,876.4,-0.006912181303116216,15.84,-0.022222222222222143,,1.43,0.84,,,
1564,2008-01-18,4.25,882.5,0.03156049094097013,16.2,0.05126541207008439,,1.42,0.82,,,
1565,2008-01-21,4.25,855.5,-0.036599099099099086,15.41,-0.03867747972551472,,,,,,
1566,2008-01-22,3.5,888.0,-0.0031432420296362285,16.03,0.0,,1.28,0.67,,,
1567,2008-01-23,3.5,890.8,-0.021851323158010416,16.03,-0.024939172749391725,,1.31,0.72,,,
1568,2008-01-24,3.5,910.7,-0.002846819226978936,16.44,-0.0006079027355622157,,1.44,0.86,,,
1569,2008-01-25,3.5,913.3,-0.015203795557472533,16.45,-0.01732377538829144,,1.34,0.76,,,
1570,2008-01-28,3.5,927.4,0.007714875584048597,16.74,0.006009615384615197,,1.33,0.75,,,
1571,2008-01-29,3.5,920.3,-0.0036808487604201856,16.64,-0.005973715651134914,,1.37,0.77,,,
1572,2008-01-30,3.0,923.7,-0.0029145077720206247,16.74,-0.0082938388625593,,1.45,0.84,,,
1573,2008-01-31,3.0,926.4,0.02319416832339294,16.88,0.005959475566150063,,1.33,0.67,,,
1574,2008-02-01,3.0,905.4,-0.0011032656663724216,16.78,0.00418910831837227,,1.31,0.66,,89.0052,
1575,2008-02-04,3.0,906.4,0.020605787636527317,16.71,0.020146520146520297,,1.38,0.74,,,
1576,2008-02-05,3.0,888.1,-0.010804188015148042,16.38,-0.0060679611650485965,,1.34,0.68,,,
1577,2008-02-06,3.0,897.8,-0.011015642211940957,16.48,-0.01670644391408116,,1.36,0.71,,,
1578,2008-02-07,3.0,907.8,-0.015401301518438215,16.76,-0.024447031431897415,,1.47,0.8,,,
1579,2008-02-08,3.0,922.0,-0.0011916368757447504,17.18,-0.01659988551803082,,1.36,0.67,,,
1580,2008-02-11,3.0,923.1,0.0,17.47,0.016288539848749117,,1.32,0.62,,,
1581,2008-02-12,3.0,923.1,0.01730218205862899,17.19,-0.008650519031141779,,1.36,0.65,,,
1582,2008-02-13,3.0,907.4,-0.0035141664836372266,17.34,0.0011547344110853786,,1.42,0.68,,,
1583,2008-02-14,3.0,910.6,0.009310574152072704,17.32,0.0,,1.57,0.78,,,
1584,2008-02-15,3.0,902.2,-0.02842989446478572,17.32,-0.012542759407069504,,1.48,0.68,,,
5503,2008-02-18,,,,,,,,,,,
1585,2008-02-19,3.0,928.6,-0.010337845038900118,17.54,-0.013498312710911287,,1.56,0.78,,,
1586,2008-02-20,3.0,938.3,-0.00403354208682738,17.78,-0.0039215686274509665,,1.55,0.77,,,
1587,2008-02-21,3.0,942.1,-0.0019069816717872667,17.85,0.0,,1.43,0.63,,,
1588,2008-02-22,3.0,943.9,0.00811705649898542,17.85,-0.013266998341625147,,1.44,0.64,,,
1589,2008-02-25,3.0,936.3,-0.01988904009211767,18.09,0.0,,1.53,0.71,,,
1590,2008-02-26,3.0,955.3,-0.002818371607515746,18.09,-0.06123508043591075,,1.44,0.6,,,
1591,2008-02-27,3.0,958.0,-0.014606048138243177,19.27,-0.0252908447142135,,1.42,0.57,,,
1592,2008-02-28,3.0,972.2,-0.0016430478537686755,19.77,-0.0025227043390515513,,1.26,0.39,,,
1593,2008-02-29,3.0,973.8,-0.012573514500101468,19.82,-0.025086079685194163,,1.1,0.2,,,
5526,2008-03-01,,,,,,,,,,87.2147,
1594,2008-03-03,3.0,986.2,0.02228672126049558,20.33,0.030933062880324602,,1.08,0.19,,,
1595,2008-03-04,3.0,964.7,-0.020907337866639564,19.72,-0.051010587102983784,,1.15,0.2,,,
1596,2008-03-05,3.0,985.3,0.006229575163398504,20.78,0.02667984189723338,,1.16,0.23,,,
1597,2008-03-06,3.0,979.2,0.0066824303485144565,20.24,0.003470500743678606,,1.07,0.13,,,
1598,2008-03-07,3.0,972.7,0.0008231299516412438,20.17,0.025419420437214013,,1.01,0.08,,,
1599,2008-03-10,3.0,971.9,-0.0006169665809768743,19.67,0.0010178117048347257,,0.9,0.01,,,
1600,2008-03-11,3.0,972.5,-0.010983423166886941,19.65,0.0,,1.05,0.2,,,
1601,2008-03-12,3.0,983.3,-0.011460741932241003,19.65,-0.04426070038910512,,0.95,0.12,,,
1602,2008-03-13,3.0,994.7,-0.007087242962667162,20.56,-0.004358353510895863,,1.05,0.15,,,
1603,2008-03-14,3.0,1001.8,0.000299550673988902,20.65,0.027874564459930307,,1.01,0.12,,,
1604,2008-03-17,3.0,1001.5,0.016235413495687467,20.09,0.01979695431472095,,1.05,0.13,,,
1605,2008-03-18,2.25,985.5,0.04562334217506625,19.7,0.0735694822888282,,1.08,0.21,,,
1606,2008-03-19,2.25,942.5,0.03231106243154436,18.35,0.08837485172004755,,1.04,0.22,,,
1607,2008-03-20,2.25,913.0,-0.004796163069544335,16.86,-0.015186915887850594,,1.02,0.22,,,
5504,2008-03-21,,,,,,,,,,,
1608,2008-03-24,2.25,917.4,-0.02154436860068265,17.12,-0.04196978175713484,,1.24,0.47,,,
1609,2008-03-25,2.25,937.6,-0.01770560502881091,17.87,-0.03300865800865793,,1.25,0.48,,,
1610,2008-03-26,2.25,954.5,0.00494841019161929,18.48,-0.0016207455429497752,,1.24,0.42,,,
1611,2008-03-27,2.25,949.8,0.0,18.51,0.03119777158774384,,1.23,0.4,,,
1612,2008-03-28,2.25,949.8,0.033289817232375896,17.95,0.0327963176064443,,1.13,0.3,,,
1613,2008-03-31,2.25,919.2,0.0,17.38,0.0,,1.11,0.27,,,
1614,2008-04-01,2.25,919.2,0.018052940524975192,17.38,0.0011520737327188613,,1.22,0.44,,86.8321,
1615,2008-04-02,2.25,902.9,-0.0029814487632509046,17.36,-0.0028719126938541173,,1.26,0.51,,,
1616,2008-04-03,2.25,905.6,-0.008105147864184037,17.41,-0.01970720720720731,,1.28,0.54,,,
1617,2008-04-04,2.25,913.0,-0.009761388286334105,17.76,-0.01661129568106301,,1.18,0.45,,,
1618,2008-04-07,2.25,922.0,0.006770037126009987,18.06,0.01746478873239421,,1.23,0.52,,,
1619,2008-04-08,2.25,915.8,-0.018119438190200565,17.75,0.0,,1.26,0.53,,,
1620,2008-04-09,2.25,932.7,0.0050646551724138344,17.75,-0.010039040713887282,,1.19,0.42,,,
1621,2008-04-10,2.25,928.0,0.0029179725494434816,17.93,0.009572072072072002,,1.26,0.47,,,
1622,2008-04-11,2.25,925.3,-0.0002160994057266441,17.76,0.003957037874505298,,1.19,0.4,,,
1623,2008-04-14,2.25,925.5,-0.003016266293224157,17.69,-0.007851934941110361,,1.23,0.43,,,
1624,2008-04-15,2.25,928.3,-0.015692927579259996,17.83,-0.026215182960131145,,1.28,0.48,,,
1625,2008-04-16,2.25,943.1,0.0023381868423850705,18.31,0.0005464480874315392,,1.41,0.6,,,
1626,2008-04-17,2.25,940.9,0.026287085514834274,18.3,0.022346368715083997,,1.44,0.68,,,
1627,2008-04-18,2.25,916.8,0.001310615989515096,17.9,0.025787965616045794,,1.45,0.71,,,
1628,2008-04-21,2.25,915.6,-0.0019620667102681066,17.45,-0.014680971202710391,,1.44,0.7,,,
1629,2008-04-22,2.25,917.4,0.015159898196303923,17.71,0.03325554259043173,,1.43,0.72,,,
1630,2008-04-23,2.25,903.7,0.01802410724343817,17.14,0.02328358208955228,,1.44,0.73,,,
1631,2008-04-24,2.25,887.7,0.00248447204968949,16.75,-0.006524317912218192,,1.56,0.89,,,
1632,2008-04-25,2.25,885.5,-0.00750952701188079,16.86,-0.008818342151675651,,1.6,0.89,,,
